,id,title,authors,venue,year
1972,233338,partition based spatial-merge join,"jignesh m. patel, david j. dewitt",international conference on management of data,1996
1973,233340,bifocal sampling for skew-resistant join size estimation,"sumit ganguly, phillip b. gibbons, yossi matias, avi silberschatz",international conference on management of data,1996
1974,233336,a super scalar sort algorithm for risc processors,ramesh c. agarwal,international conference on management of data,1996
1975,233337,spatial hash-joins,"ming-ling lo, chinya v. ravishankar",international conference on management of data,1996
1976,233344,structures for manipulating proposed updates in object-oriented databases,"michael doherty, richard hull, mohammed rupawalla",international conference on management of data,1996
1977,233346,safe and efficient sharing of persistent objects in thor,"b. liskov, a. adya, m. castro, s. ghemawat, r. gruber, u. maheshwari, a. c. myers, m. day, l. shrira",international conference on management of data,1996
1978,233341,estimating alphanumeric selectivity in the presence of wildcards,"p. krishnan, jeffrey scott vitter, bala iyer",international conference on management of data,1996
1979,233342,improved histograms for selectivity estimation of range predicates,"viswanath poosala, peter j. haas, yannis e. ioannidis, eugene j. shekita",international conference on management of data,1996
1980,233351,goal-oriented buffer management revisited,"kurt p. brown, michael j. carey, miron livny",international conference on management of data,1996
1981,233352,multi-dimensional resource scheduling for parallel queries,"minos n. garofalakis, yannis e. ioannidis",international conference on management of data,1996
1982,233348,an open abstract-object storage system,"stephen blott, lukas relly, hans-j&#246;rg schek",international conference on management of data,1996
1983,233349,static detection of security flaws in object-oriented databases,keishi tajima,international conference on management of data,1996
1984,233358,evaluating queries with generalized path expressions,"vassilis christophides, sophie cluet, guido moerkotte",international conference on management of data,1996
1985,233356,rule languages and internal algebras for rule-based optimizers,"mitch cherniack, stanley b. zdonik",international conference on management of data,1996
1986,233355,towards effective and efficient free space management,"mark l. mcauliffe, michael j. carey, marvin h. solomon",international conference on management of data,1996
1987,233354,"semi-automatic, self-adaptive control of garbage collection rates in object databases","jonathan e. cook, artur w. klauser, alexander l. wolf, benjamin g. zorn",international conference on management of data,1996
1988,233362,maintaining database consistency in presence of value dependencies in multidatabase systems,"claire morpain, mich&#233;le cart, jean ferri&#233;, jean-fran&#231;ois pons",international conference on management of data,1996
1989,233361,materialized view maintenance and integrity constraint checking: trading space for time,"kenneth a. ross, divesh srivastava, s. sudarshan",international conference on management of data,1996
1990,233360,cost-based optimization for magic: algebra and implementation,"praveen seshadri, joseph m. hellerstein, hamid pirahesh, t. y. cliff leung, raghu ramakrishnan, divesh srivastava, peter j. stuckey, s. sudarshan",international conference on management of data,1996
1991,233359,query execution techniques for caching expensive methods,"joseph m. hellerstein, jeffrey f. naughton",international conference on management of data,1996
1992,233368,a query language and optimization techniques for unstructured data,"peter buneman, susan davidson, gerd hillebrand, dan suciu",international conference on management of data,1996
1993,233366,change detection in hierarchically structured information,"sudarshan s. chawathe, anand rajaraman, hector garcia-molina, jennifer widom",international conference on management of data,1996
1994,233365,a framework for supporting data integration using the materialized and virtual approaches,"richard hull, gang zhou",international conference on management of data,1996
1995,233364,algorithms for deferred view maintenance,"latha s. colby, timothy griffin, leonid libkin, inderpal singh mumick, howard trickey",international conference on management of data,1996
1996,234891,guidelines for presentation and comparison of indexing techniques,"justin zobel, alistair moffat, kotagiri ramamohanarao",acm sigmod record ,1996
1997,234890,"domains, relations and religious wars",r. camps,acm sigmod record ,1996
1998,233371,accessing relational databases from the world wide web,"tam nguyen, v. srinivasan",international conference on management of data,1996
1999,233369,is gui programming a database research problem?,"nita goyal, charles hoch, ravi krishnamurthy, brian meckler, michael suckow",international conference on management of data,1996
2000,872840,winmagic: subquery elimination using window aggregation,"calisto zuzarte, hamid pirahesh, wenbin ma, qi cheng, linqi liu, kwai wong",international conference on management of data,2003
2001,872838,gigascope: a stream database for network applications,"chuck cranor, theodore johnson, oliver spataschek, vladislav shkapenyuk",international conference on management of data,2003
2002,872843,socqet: semantic olap with compressed cube and summarization,"laks v. s. lakshmanan, jian pei, yan zhao",international conference on management of data,2003
2003,872842,cmvf: a novel dimension reduction scheme for efficient indexing in a large image database,"jialie shen, anne h. h. ngu, john shepherd, du q. huynh, quan z. sheng",international conference on management of data,2003
2004,872833,abstracts of invited industrial track presentations,zachary ives,international conference on management of data,2003
2005,872832,a comprehensive xquery to sql translation using dynamic interval encoding,"david dehaan, david toman, mariano p. consens, m. tamer &#214;zsu",international conference on management of data,2003
2006,872837,integration of electronic tickets and personal guide system for public transport using mobile terminals,"koichi goto, yahiko kambayashi",international conference on management of data,2003
2007,872835,multi-dimensional clustering: a new data layout scheme in db2,"sriram padmanabhan, bishwaranjan bhattacharjee, tim malkemus, leslie cranston, matthew huras",international conference on management of data,2003
2008,872852,pix: exact and approximate phrase matching in xml,"sihem amer-yahia, mary fern&#225;ndez, divesh srivastava, yu xu",international conference on management of data,2003
2009,872851,qxtract: a building block for efficient information extraction from text databases,"eugene agichtein, luis gravano",international conference on management of data,2003
2010,872855,aurora: a data stream management system,"d. abadi, d. carney, u. &#199;etintemel, m. cherniack, c. convey, c. erwin, e. galvez, m. hatoun, a. maskey, a. rasin, a. singer, m. stonebraker, n. tatbul, y. xing, r. yan, s. zdonik",international conference on management of data,2003
2011,872854,stream: the stanford stream data manager (demonstration description),"arvind arasu, brian babcock, shivnath babu, mayur datar, keith ito, itaru nishizawa, justin rosenstein, jennifer widom",international conference on management of data,2003
2012,872846,griddb: a relational interface for the grid,"david t. liu, michael j. franklin, devesh parekh",international conference on management of data,2003
2013,872845,peerdb: peering into personal databases,"beng chin ooi, kian-lee tan, aoying zhou, chin hong goh, yingguang li, chu yee liau, bo ling, wee siong ng, yanfeng shu, xiaoyu wang, ming zhang",international conference on management of data,2003
2014,872849,dbcache: middle-tier database caching for highly scalable e-business architectures,"christof bornh&#246;vd, mehmet altinel, sailesh krishnamurthy, c. mohan, hamid pirahesh, berthold reinwald",international conference on management of data,2003
2015,872848,transparent mid-tier database caching in sql server,"per-&#197;ke larson, jonathan goldstein, jingren zhou",international conference on management of data,2003
2016,872861,rainbow: multi-xquery optimization using materialized xml views,"xin zhang, katica dimitrova, ling wang, maged el sayed, brian murphy, bradford pielech, mukesh mulchandani, luping ding, elke a. rundensteiner",international conference on management of data,2003
2017,872862,timber: a native system for querying xml,"stelios paparizos, shurug al-khalifa, adriane chapman, h. v. jagadish, laks v. s. lakshmanan, andrew nierman, jignesh m. patel, divesh srivastava, nuwee wiwatwattana, yuqing wu, cong yu",international conference on management of data,2003
2018,872863,rolex: relational on-line exchange with xml,"philip bohannon, xin (luna) dong, sumit ganguly, henry f. korth, chengkai li, p. p. s. narayan, pradeep shenoy",international conference on management of data,2003
2019,872865,a system for watermarking relational databases,"rakesh agrawal, peter j. haas, jerry kiernan",international conference on management of data,2003
2020,872856,irisnet: internet-scale resource-intensive sensor services,"amol deshpande, suman nath, phillip b. gibbons, srinivasan seshan",international conference on management of data,2003
2021,872857,telegraphcq: continuous dataflow processing,"sirish chandrasekaran, owen cooper, amol deshpande, michael j. franklin, joseph m. hellerstein, wei hong, sailesh krishnamurthy, samuel r. madden, fred reiss, mehul a. shah",international conference on management of data,2003
2022,872859,lockx: a system for efficiently querying secure xml,"sungran cho, sihem amer-yahia, laks v. s. lakshmanan, divesh srivastava",international conference on management of data,2003
2023,872860,trex: dtd-conforming xml to xml transformations,"aoying zhou, qing wang, zhimao guo, xueqing gong, shihui zheng, hongwei wu, jianchang xiao, kun yue, wenfei fan",international conference on management of data,2003
2024,872871,panel: querying networked databases,"nick koudas, divesh srivastava",international conference on management of data,2003
2025,872873,the lowell report,"jim gray, hans schek, michael stonebraker, jeff ullman",international conference on management of data,2003
2026,872875,data quality and data cleaning: an overview,"theodore johnson, tamraparni dasu",international conference on management of data,2003
2027,872877,xquery: a query language for xml,don chamberlin,international conference on management of data,2003
2028,872866,query by humming: in action with its technology revealed,"yunyue zhu, dennis shasha, xiaojian zhao",international conference on management of data,2003
2029,872867,plastic: reducing query optimization overheads through plan recycling,"vibhuti s. sengar, jayant r. haritsa",international conference on management of data,2003
2030,872868,ipsofacto: a visual correlation tool for aggregate network traffic data,"flip korn, s. muthukrishnan, yunyue zhu",international conference on management of data,2003
2031,872869,birn-m: a semantic mediator for solving real-world neuroscience problems,"amarnath gupta, bertram lud&#228;scher, maryann e. martone",international conference on management of data,2003
2032,872798,mapping data in peer-to-peer systems: semantics and algorithmic issues,"anastasios kementsietsidis, marcelo arenas, ren&#233;e j. miller",international conference on management of data,2003
2033,872796,robust and efficient fuzzy match for online data cleaning,"surajit chaudhuri, kris ganjam, venkatesh ganti, rajeev motwani",international conference on management of data,2003
2034,872795,efficient similarity search and classification via rank aggregation,"ronald fagin, ravi kumar, d. sivakumar",international conference on management of data,2003
2035,872793,exchanging intensional xml data,"tova milo, serge abiteboul, bernd amann, omar benjelloun, fred dang ngoc",international conference on management of data,2003
2036,872792,capturing both types and constraints in data integration,"michael benedikt, chee-yong chan, wenfei fan, juliana freire, rajeev rastogi",international conference on management of data,2003
2037,872790,processing set expressions over continuous update streams,"sumit ganguly, minos garofalakis, rajeev rastogi",international conference on management of data,2003
2038,872789,chain: operator scheduling for memory minimization in data stream systems,"brian babcock, shivnath babu, rajeev motwani, mayur datar",international conference on management of data,2003
2039,872787,spectral bloom filters,"saar cohen, yossi matias",international conference on management of data,2003
2040,872809,stream processing of xpath queries with predicates,"ashish kumar gupta, dan suciu",international conference on management of data,2003
2041,872807,formal semantics and analysis of object queries,g. m. bierman,international conference on management of data,2003
2042,872806,a theory of redo recovery,"david lomet, mark tuttle",international conference on management of data,2003
2043,872804,a characterization of the sensitivity of query optimization to storage access cost parameters,"frederick r. reiss, tapas kanungo",international conference on management of data,2003
2044,872803,estimating compilation time of a query optimizer,"ihab f. ilyas, jun rao, guy lohman, dengfeng gao, eileen lin",international conference on management of data,2003
2045,872802,factorizing complex predicates in queries to exploit indexes,"surajit chaudhuri, prasanna ganesan, sunita sarawagi",international conference on management of data,2003
2046,872800,scientific data repositories: designing for a moving target,"etzard stolte, christoph von praun, gustavo alonso, thomas gross",international conference on management of data,2003
2047,872799,extracting structured data from web pages,"arvind arasu, hector garcia-molina, stanford university",international conference on management of data,2003
2048,872818,cache-and-query for wide area sensor databases,"amol deshpande, suman nath, phillip b. gibbons, srinivasan seshan",international conference on management of data,2003
2049,872820,composing xsl transformations with xml publishing views,"chengkai li, philip bohannon, p. p. s. narayan",international conference on management of data,2003
2050,872815,contorting high dimensional data for efficient main memory knn processing,"bin cui, beng chin ooi, jianwen su, kian-lee tan",international conference on management of data,2003
2051,872817,the design of an acquisitional query processor for sensor networks,"samuel madden, michael j. franklin, joseph m. hellerstein, wei hong",international conference on management of data,2003
2052,872813,hardware acceleration for spatial selections and joins,"chengyu sun, divyakant agrawal, amr el abbadi",international conference on management of data,2003
2053,872814,an optimal and progressive algorithm for skyline queries,"dimitris papadias, yufei tao, greg fu, bernhard seeger",international conference on management of data,2003
2054,872810,xpath queries on streaming data,"feng peng, sudarshan s. chawathe",international conference on management of data,2003
2055,872812,location-based spatial queries,"jun zhang, manli zhu, dimitris papadias, yufei tao, dik lun lee",international conference on management of data,2003
2056,872829,qcluster: relevance feedback using adaptive clustering for content-based image retrieval,"deok-hwan kim, chin-wan chung",international conference on management of data,2003
2057,872831,on relational support for xml publishing: beyond sorting and tagging,"surajit chaudhuri, raghav kaushik, jeffrey f. naughton",international conference on management of data,2003
2058,872826,a framework for diagnosing changes in evolving data streams,charu c. aggarwal,international conference on management of data,2003
2059,872828,using sets of feature vectors for similarity search on voxelized cad objects,"hans-peter kriegel, stefan brecheisen, peer kr&#246;ger, martin pfeifle, matthias schubert",international conference on management of data,2003
2060,872823,evaluating probabilistic queries over imprecise data,"reynold cheng, dmitri v. kalashnikov, sunil prabhakar",international conference on management of data,2003
2061,872825,adaptive filters for continuous queries over distributed data streams,"chris olston, jing jiang, jennifer widom",international conference on management of data,2003
2062,872821,dynamic xml documents with distribution and replication,"serge abiteboul, angela bonifati, gr&#233;gory cob&#233;na, ioana manolescu, tova milo",international conference on management of data,2003
2063,872822,dynamic sample selection for approximate query processing,"brian babcock, surajit chaudhuri, gautam das",international conference on management of data,2003
2064,776998,database principles,leonid libkin,acm sigmod record ,2003
2065,776996,peer-to-peer: harnessing the power of disruptive technologies,mario a. nascimento,acm sigmod record ,2003
2066,777000,a mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary b+-trees,"eugene inseok chong, jagannathan srinivasan, souripriya das, chuck freiwald, aravind yalamanchi, mahesh jagannath, anh-tuan tran, ramkumar krishnan, richard jiang",acm sigmod record ,2003
2067,776999,a web odyssey: from codd to xml,victor vianu,acm sigmod record ,2003
2068,777002,xml schema,"charles e. campbell, andrew eisenberg, jim melton",acm sigmod record ,2003
2069,777001,standards,andrew eisenberg,acm sigmod record ,2003
2070,777004,time management for new faculty,"anastassia ailamaki, johannes gehrke",acm sigmod record ,2003
2071,777003,career forum,alexandros labrinidis,acm sigmod record ,2003
2072,777945,discovering all most specific sentences,"dimitrios gunopulos, roni khardon, heikki mannila, sanjeev saluja, hannu toivonen, ram sewak sharma",acm transactions on database systems (tods) ,2003
2073,777944,spatial queries in dynamic environments,"yufei tao, dimitris papadias",acm transactions on database systems (tods) ,2003
2074,872759,improving the efficiency of database-system teaching,jeffrey d. ullman,international conference on management of data,2003
2075,777946,on the computation of relational view complements,"jens lechtenb&#246;rger, gottfried vossen",acm transactions on database systems (tods) ,2003
2076,872762,xrank: ranked keyword search over xml documents,"lin guo, feng shao, chavdar botev, jayavel shanmugasundaram",international conference on management of data,2003
2077,872761,querying structured text in an xml database,"shurug al-khalifa, cong yu, h. v. jagadish",international conference on management of data,2003
2078,872765,approximate join processing over data streams,"abhinandan das, johannes gehrke, mirek riedewald",international conference on management of data,2003
2079,872764,distributed top-k monitoring,"brian babcock, chris olston",international conference on management of data,2003
2080,872767,spreadsheets in rdbms for olap,"andrew witkowski, srikanth bellamkonda, tolga bozkaya, gregory dorman, nathan folkert, abhinav gupta, lei shen, sankar subramanian",international conference on management of data,2003
2081,872768,qc-trees: an efficient summary structure for semantic olap,"laks v. s. lakshmanan, jian pei, yan zhao",international conference on management of data,2003
2082,872770,winnowing: local algorithms for document fingerprinting,"saul schleimer, daniel s. wilkerson, alex aiken",international conference on management of data,2003
2083,872771,information sharing across private databases,"rakesh agrawal, alexandre evfimievski, ramakrishnan srikant",international conference on management of data,2003
2084,872772,rights protection for relational data,"radu sion, mikhail atallah, sunil prabhakar",international conference on management of data,2003
2085,872774,vist: a dynamic index method for querying xml data by tree structures,"haixun wang, sanghyun park, wei fan, philip s. yu",international conference on management of data,2003
2086,872775,xpress: a queriable compression for xml data,"jun-ki min, myung-jae park, chin-wan chung",international conference on management of data,2003
2087,872776,d(k)-index: an adaptive structural summary for graph-structured data,"qun chen, andrew lim, kian win ong",international conference on management of data,2003
2088,872777,containment join size estimation: models and methods,"wei wang, haifeng jiang, hongjun lu, jeffrey xu yu",international conference on management of data,2003
2089,872778,efficient processing of joins on set-valued attributes,nikos mamoulis,international conference on management of data,2003
2090,872779,"temporal coalescing with now granularity, and incomplete information",curtis e. dyreson,international conference on management of data,2003
2091,872780,warping indexes with envelope transforms for query by humming,"yunyue zhu, dennis shasha",international conference on management of data,2003
2092,872782,rondo: a programming platform for generic model management,"sergey melnik, erhard rahm, philip a. bernstein",international conference on management of data,2003
2093,872783,on schema matching with opaque column names and data values,"jaewoo kang, jeffrey f. naughton",international conference on management of data,2003
2094,872784,statistical schema matching across web query interfaces,"bin he, kevin chen-chuan chang",international conference on management of data,2003
2095,872786,extended wavelets for multiple measures,"antonios deligiannakis, nick roussopoulos",international conference on management of data,2003
2096,767138,an internet-based negotiation server for e-commerce,"stanley y.w. su, chunbo huang, joachim hammer, yihua huang, haifei li, liu wang, youzhong liu, charnyote pluempitiwiriyawej, minsoo lee, herman lam",the vldb journal &mdash; the international journal on very large data bases ,2001
2097,767137,objectglobe: ubiquitous query processing on the internet,"r. braumandl, m. keidl, a. kemper, d. kossmann, a. kreutz, s. seltzsam, k. stocker",the vldb journal &mdash; the international journal on very large data bases ,2001
2098,767136,active rules for xml: a new paradigm for e-services,"angela bonifati, stefano ceri, stefano paraboschi",the vldb journal &mdash; the international journal on very large data bases ,2001
2099,767135,integrating and customizing heterogeneous e-commerce applications,"anat eyal, tova milo",the vldb journal &mdash; the international journal on very large data bases ,2001
2100,767143,picodbms: scaling down database techniques for the smartcard,"philippe pucheral, luc bouganim, patrick valduriez, christophe bobineau",the vldb journal &mdash; the international journal on very large data bases ,2001
2101,767142,guest editorial,"amr el abbadi, gunter schlageter, kyu-young whang",the vldb journal &mdash; the international journal on very large data bases ,2001
2102,767140,an architecture to support scalable online personalization on the web,"anindya datta, kaushik dutta, debra vandermeer, krithi ramamritham, shamkant b. navathe",the vldb journal &mdash; the international journal on very large data bases ,2001
2103,767139,xml-enabled workflow management for e-services across heterogeneous platforms,"german shegalov, michael gillmann, gerhard weikum",the vldb journal &mdash; the international journal on very large data bases ,2001
2104,767147,approximate query processing using wavelets,"kaushik chakrabarti, minos garofalakis, rajeev rastogi, kyuseok shim",the vldb journal &mdash; the international journal on very large data bases ,2001
2105,767146,minicon: a scalable algorithm for answering queries using views,"rachel pottinger, alon halevy",the vldb journal &mdash; the international journal on very large data bases ,2001
2106,767145,approximate query mapping: accounting for translation closeness,"kevin chen-chuan chang, h&#233;ctor garc&#237;a-molina",the vldb journal &mdash; the international journal on very large data bases ,2001
2107,767144,efficiently publishing relational data as xml documents,"jayavel shanmugasundaram, eugene shekita, rimon barr, michael carey, bruce lindsay, hamid pirahesh, berthold reinwald",the vldb journal &mdash; the international journal on very large data bases ,2001
2108,767152,monotonic complements for independent data warehouses,"d. laurent, j. lechtenb&#246;rger, n. spyratos, g. vossen",the vldb journal &mdash; the international journal on very large data bases ,2001
2109,767151,answering queries using views: a survey,alon y. halevy,the vldb journal &mdash; the international journal on very large data bases ,2001
2110,767150,semantic integrity support in sql:1999 and commercial (object-)relational database management systems,"can t&#252;rker, michael gertz",the vldb journal &mdash; the international journal on very large data bases ,2001
2111,767148,user-cognizant multidimensional analysis,sunita sarawagi,the vldb journal &mdash; the international journal on very large data bases ,2001
2112,775453,new partnership with acm and update on the journal,m. tamer &#214;zsu,the vldb journal &mdash; the international journal on very large data bases ,2003
2113,775454,complex relationships and knowledge discovery support in the infoquilt system,"a. sheth, s. thacker, s. patel",the vldb journal &mdash; the international journal on very large data bases ,2003
2114,767153,global transaction support for workflow management systems: from formal specification to practical implementation,"paul grefen, jochem vonk, peter apers",the vldb journal &mdash; the international journal on very large data bases ,2001
2115,767154,a survey of approaches to automatic schema matching,"erhard rahm, philip a. bernstein",the vldb journal &mdash; the international journal on very large data bases ,2001
2116,775457,business-to-business interactions: issues and enabling technologies,"b. medjahed, b. benatallah, a. bouguettaya, a. h. h. ngu, a. k. elmagarmid",the vldb journal &mdash; the international journal on very large data bases ,2003
2117,776986,issues in data stream management,"lukasz golab, m. tamer &#214;zsu",acm sigmod record ,2003
2118,775455,a bayesian decision model for cost optimal record matching,"v. s. verykios, g. v. moustakides, m. g. elfeky",the vldb journal &mdash; the international journal on very large data bases ,2003
2119,775456,lineage tracing for general data warehouse transformations,"y. cui, j. widom",the vldb journal &mdash; the international journal on very large data bases ,2003
2120,776989,an approach to confidence based page ranking for user oriented web search,"debajyoti mukhopadhyay, debasis giri, sanasam ranbir singh",acm sigmod record ,2003
2121,776990,modelling temporal thematic map contents,"alberto d'onofrio, elaheh pourabbas",acm sigmod record ,2003
2122,776987,closing the key loophole in mls databases,"nenad jukic, svetlozar nestorov, susan vrbsky",acm sigmod record ,2003
2123,776988,xpath processing in a nutshell,"georg gottlob, christoph koch, reinhard pichler",acm sigmod record ,2003
2124,776993,book reviews,karl aberer,acm sigmod record ,2003
2125,776994,book review column,karl aberer,acm sigmod record ,2003
2126,776991,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife, le gruenwald",acm sigmod record ,2003
2127,776992,towards a database body of knowledge: a study from spain,"coral calero, mario piattini, francisco ruiz",acm sigmod record ,2003
2128,959075,database principles,,acm sigmod record ,2003
2129,959077,book reviews,,acm sigmod record ,2003
2130,959082,reports,,acm sigmod record ,2003
2131,945726,special topic section on peer to peer data management,,acm sigmod record ,2003
2132,945738,standards,,acm sigmod record ,2003
2133,945740,book reviews,,acm sigmod record ,2003
2134,959063,special section on sensor network technology and sensor data managment,,acm sigmod record ,2003
2135,758372,objectivity industrial exhibit, objectivity,very large data bases,1998
2136,758376,author index,,very large data bases,2000
2137,776995,fundamentals of data warehouses: 2nd revised and extended edition,vernon hoffner,acm sigmod record ,2003
2138,776997,information rules,dale a. stirling,acm sigmod record ,2003
2139,671674,"ordering information, conference organizers, program committees, additional reviewers, additional demonstrations reviewers, sponsors, vldb endowment, preface, foreword",,very large data bases,2000
2140,671691,media360 workflow-implementing a workflow engine inside a database,carsten blecken,very large data bases,2000
2141,671348,microsoft english query 7.5: automatic extraction of semantics from relational databases and olap cubes,adam blum,very large data bases,1999
2142,671490,in cyber space no one can hear you scream,chris pound,very large data bases,1999
2143,671162,mapinfo spatialware: a spatial information server for rdbms,chebel mina,very large data bases,1998
2144,671174,oracle industrial exhibit,amy pogue,very large data bases,1998
2145,615225,special issue on persistent object systems,,the vldb journal &mdash; the international journal on very large data bases ,1995
2146,671032,dms: a parallel data mining server,felicity george,very large data bases,1998
2147,603883,surveys,jos&#233; blakeley,acm sigmod record ,2001
2148,604281,systems and prototypes,,acm sigmod record ,2001
2149,565136,surveys,jos&#233; blakeley,acm sigmod record ,2002
2150,603868,special section on advanced xml data processing,,acm sigmod record ,2001
2151,959086,information integration on the web: a view from ai and databases (report on iiweb-03),"subbarao kambhampati, craig a. knoblock",acm sigmod record ,2003
2152,959087,research in database engineering at the university of namur,jean-luc hainaut,acm sigmod record ,2003
2153,959084,agent-oriented software engineering report on the 4th aose workshop (aose 2003),paolo giorgini,acm sigmod record ,2003
2154,959085,report on fqas 2002: fifth international conference on flexible query answering systems,"amihai motro, troels andreasen",acm sigmod record ,2003
2155,756664,large databases for remote sensing and gis,a. r. dasgupta,very large data bases,1996
2156,673647,innovation in database management: computer science vs. engineering,kenneth r. jacobs,very large data bases,1997
2157,673473,using referential integrity to easily define consistent subset replicas,brad hammond,very large data bases,1996
2158,673335,disnic-plan: a nicnet based distributed database for micro-level planning in india,m. moni,very large data bases,1996
2159,673327,very large databases in a commercial application environment,karl-heinz hess,very large data bases,1996
2160,673322,the xps approach to loading and unloading terabyte databases,sanket atal,very large data bases,1996
2161,673310,"very large databases: how large, how different?",david vaskevitch,very large data bases,1995
2162,673162,informix-online xps: a dynamically scalable rdbms for open parallel platforms,hannes spintzik,very large data bases,1995
2163,672359,the semantic web paving the way to the knowledge society,pierre-paul sondag,very large data bases,2001
2164,672214,the long-term preservation of authentic electronic records,luciana duranti,very large data bases,2001
2165,672196,french government activity in the conservation of data and electronic documents,serge novaretti,very large data bases,2001
2166,672184,italian electronic identity card - principle and architecture,mario gentili,very large data bases,2001
2167,672038,"ambient intelligence with the ubiquitous network, the embedded computer devices and the hidden databases (abstract)",egbert-jan sol,very large data bases,2001
2168,672037,scientific olap for the biotech domain,nam huyn,very large data bases,2001
2169,672031,discovering web services: an overview,vadim draluk,very large data bases,2001
2170,671856,the zero latency enterprise,dave liles,very large data bases,2000
2171,958944,efficient dynamic mining of constrained frequent sets,"laks v. s. lakshmanan, carson kai-sang leung, raymond t. ng",acm transactions on database systems (tods) ,2003
2172,958945,effective page refresh policies for web crawlers,"junghoo cho, hector garcia-molina",acm transactions on database systems (tods) ,2003
2173,958946,preference formulas in relational queries,jan chomicki,acm transactions on database systems (tods) ,2003
2174,958947,path sharing and predicate evaluation for high-performance xml filtering,"yanlei diao, mehmet altinel, michael j. franklin, hao zhang, peter fischer",acm transactions on database systems (tods) ,2003
2175,958948,index-driven similarity search in metric spaces,"gisli r. hjaltason, hanan samet",acm transactions on database systems (tods) ,2003
2176,959061,edgar f. codd: a tribute and personal memoir,c. j. date,acm sigmod record ,2003
2177,672820,a requirement-based approach to data modeling and re-engineering,"alice h. muntz, christian t. ramiller",very large data bases,1994
2178,959062,developments at acm tods,richard snodgrass,acm sigmod record ,2003
2179,672378,actiview: adaptive data presentation using supersql,"yoko maeda, motomichi toyama",very large data bases,2001
2180,959064,sensor: the atomic computing particle,vijay kumar,acm sigmod record ,2003
2181,672818,modelling and querying video data,"rune hjelsvold, roger midtstraum",very large data bases,1994
2182,950494,incremental computation and maintenance of temporal aggregates,"jun yang, jennifer widom",the vldb journal &mdash; the international journal on very large data bases ,2003
2183,672376,walking through a very large virtual environment in real-time,"lidan shou, jason chionh, zhiyong huang, yixin ruan, kian-lee tan",very large data bases,2001
2184,953239,guest editorial,"vijay atluri, anupam joshi, yelena yesha",the vldb journal &mdash; the international journal on very large data bases ,2003
2185,672377,cache fusion: extending shared-disk clusters with shared caches,"tirthankar lahiri, vinay srihari, wilson chan, n. macnaughton, sashikanth chandrasekaran",very large data bases,2001
2186,953240,managing multiple and distributed ontologies on the semantic web,"a. maedche, b. motik, l. stojanovic",the vldb journal &mdash; the international journal on very large data bases ,2003
2187,672374,analyzing energy behavior of spatial access methods for memory-resident data,"ning an, anand sivasubramaniam, narayanan vijaykrishnan, mahmut t. kandemir, mary jane irwin, sudhanva gurumurthi",very large data bases,2001
2188,953241,learning to match ontologies on the semantic web,"anhai doan, jayant madhavan, robin dhamankar, pedro domingos, alon halevy",the vldb journal &mdash; the international journal on very large data bases ,2003
2189,672375,cache-conscious concurrency control of main-memory indexes on shared-memory multiprocessor systems,"sang k. cha, sangyong hwang, kihong kim, keunjoo kwon",very large data bases,2001
2190,953242,thesus: organizing web document collections based on link semantics,"maria halkidi, benjamin nguyen, iraklis varlamis, michalis vazirgiannis",the vldb journal &mdash; the international journal on very large data bases ,2003
2191,672372,on processing xml in ldap,"pedro jos&#233; marr&#243;n, georg lausen",very large data bases,2001
2192,953243,composing web services on the semantic web,"brahim medjahed, athman bouguettaya, ahmed k. elmagarmid",the vldb journal &mdash; the international journal on very large data bases ,2003
2193,672373,efficient management of multiversion documents by object referencing,"shu-yao chien, vassilis j. tsotras, carlo zaniolo",very large data bases,2001
2194,953244,poesia: an ontological workflow approach for composing web services in agriculture,"renato fileto, ling liu, calton pu, eduardo delgado assad, claudia bauzer medeiros",the vldb journal &mdash; the international journal on very large data bases ,2003
2195,672370,roadrunner: towards automatic data extraction from large web sites,"valter crescenzi, giansalvatore mecca, paolo merialdo",very large data bases,2001
2196,958943,analysis of predictive spatio-temporal queries,"yufei tao, jimeng sun, dimitris papadias",acm transactions on database systems (tods) ,2003
2197,672371,xxl - a library approach to supporting efficient implementations of advanced database queries,"jochen van den bercken, bj&#246;rn blohsfeld, jens-peter dittrich, j&#252;rgen kr&#228;mer, tobias sch&#228;fer, martin schneider, bernhard seeger",very large data bases,2001
2198,959074,distributed deviation detection in sensor networks,"themistoklis palpanas, dimitris papadopoulos, vana kalogeraki, dimitrios gunopulos",acm sigmod record ,2003
2199,672840,v-trees - a storage method for long vector data,"maur&#236;cio r. mediano, marco a. casanova, marcelo dreux",very large data bases,1994
2200,959073,multimedia streaming in large-scale sensor networks with mobile swarms,"mario gerla, kaixin xu",acm sigmod record ,2003
2201,672839,query optimization by predicate move-around,"alon y. levy, inderpal singh mumick, yehoshua sagiv",very large data bases,1994
2202,959078,book review column,karl aberer,acm sigmod record ,2003
2203,672838,new concurrency control algorithms for accessing and compacting b-trees,"v. w. setzer, andrea zisman",very large data bases,1994
2204,959076,reasoning on regular path queries,"d. calvanese, g. de giacomo, m. lenzerini, m. y. vardi",acm sigmod record ,2003
2205,672837,qualified answers that reflect user needs and preferences,"terry gaasterland, jorge lobo",very large data bases,1994
