,id,title,authors,venue,year
1970,conf/vldb/LockemannKKKN97,"the network as a global database: challenges of interoperability, proactivity, interactiveness, legacy","arne koschel, ralf kramer, ralf nikolai, peter c. lockemann, mechtild wallrath, ulrike kölsch, hans-dirk walter",vldb,1997
1971,conf/vldb/NetzCBF00,integration of data mining with database technology,"amir netz, surajit chaudhuri, jeff bernhardt, usama m. fayyad",vldb,2000
1972,conf/vldb/Greco98,binding propagation in disjunctive databases,sergio greco,vldb,1998
1973,conf/vldb/GrumbachRS00,manipulating interpolated data is easier than you thought,"stéphane grumbach, philippe rigaux, luc segoufin",vldb,2000
1974,conf/sigmod/NgWY01,iceberg-cube computation with pc clusters,"yu yin, raymond t. ng, alan s. wagner",sigmod conference,2001
1975,conf/vldb/LabioYCGW00,performance issues in incremental warehouse maintenance,"hector garcia-molina, wilburt labio, yingwei cui, jennifer widom, jun yang",vldb,2000
1976,journals/sigmod/Snodgrass97a,chair's message,richard t. snodgrass,sigmod record,1997
1977,journals/sigmod/Gunther97,environment information systems - guest editor's foreword,oliver günther,sigmod record,1997
1978,journals/sigmod/PuSW01,infosphere project: system support for information flow applications,"calton pu, jonathan walpole, karsten schwan",sigmod record,2001
1979,journals/sigmod/WenLMZ03,a multi-paradigm querying approach for a generic multimedia database management system,"ji-rong wen, qing li, wei-ying ma, hongjiang zhang",sigmod record,2003
1980,journals/sigmod/McHughW97,integrating dynamically-fetched external information into a dbms for semistructured data,"jennifer widom, jason mchugh",sigmod record,1997
1981,conf/vldb/ScheuermannSV96,watchman : a data warehouse intelligent cache manager,"peter scheuermann, radek vingralek, junho shim",vldb,1996
1982,journals/vldb/DattaDVRN01,an architecture to support scalable online personalization on the web,"kaushik dutta, debra e. vandermeer, krithi ramamritham, anindya datta, shamkant b. navathe",vldb j.,2001
1983,journals/vldb/BonifatiCP01,active rules for xml: a new paradigm for e-services,"stefano ceri, stefano paraboschi, angela bonifati",vldb j.,2001
1984,journals/sigmod/Gallagher94,influencing database language standards,leonard gallagher,sigmod record,1994
1985,conf/sigmod/Tajima96,static detection of security flaws in object-oriented databases,keishi tajima,sigmod conference,1996
1986,journals/sigmod/WuY00,report on second international workshop on advanced issues of e-commerce and web-based information systems,"philip s. yu, kun-lung wu",sigmod record,2000
1987,journals/tods/CaldersNW02,searching for dependencies at multiple abstraction levels,"jef wijsen, toon calders, raymond t. ng",acm trans. database syst.,2002
1988,conf/sigmod/ShuklaD00,tutorial: ldap directory services - just another database application?,"anand deshpande, shridhar shukla",sigmod conference,2000
1989,conf/sigmod/Jagadish94,databases for networks,h. v. jagadish,sigmod conference,1994
1990,conf/sigmod/WoelkBJOTU95,carnot and infosleuth: database technology and the world wide web,"k. ong, christine tomlinson, darrell woelk, c. unnikrishnan, william bohrer, nigel jacobs",sigmod conference,1995
1991,journals/vldb/HalkidiNVV03,thesus: organizing web document collections based on link semantics,"benjamin nguyen, iraklis varlamis, maria halkidi, michalis vazirgiannis",vldb j.,2003
1992,journals/sigmod/Lomet98,b-tree page size when caching is considered,david b. lomet,sigmod record,1998
1993,conf/vldb/GuptaHQ95,aggregate-query processing in data warehousing environments,"venky harinarayan, dallan quass, ashish gupta",vldb,1995
1994,conf/vldb/GravanoG95,generalizing gloss to vector-space databases and broker hierarchies,"luis gravano, hector garcia-molina",vldb,1995
1995,journals/sigmod/Hoffner03,fundamentals of data warehouses: 2nd revised and extended edition,vernon hoffner,sigmod record,2003
1996,conf/sigmod/ArasuBBDIRW03,stream: the stanford stream data manager,"jennifer widom, mayur datar, shivnath babu, justin rosenstein, itaru nishizawa, arvind arasu, keith ito, brian babcock",sigmod conference,2003
1997,conf/vldb/Baru96,performance of future database systems: bottlenecks and bonananzas,chaitanya k. baru,vldb,1996
1998,conf/vldb/YanL95,eager aggregation and lazy aggregation,"weipeng p. yan, per-åke larson",vldb,1995
1999,journals/tods/WandSW99,an ontological analysis of the relationship construct in conceptual modeling,"veda c. storey, yair wand, ron weber",acm trans. database syst.,1999
2000,conf/vldb/ChaudhuriGS95,retrieval of composite multimedia objects,"surajit chaudhuri, shahram ghandeharizadeh, cyrus shahabi",vldb,1995
2001,conf/vldb/DattaRT99,curio: a novel solution for efficient storage and indexing in data warehouses,"helen m. thomas, krithi ramamritham, anindya datta",vldb,1999
2002,conf/vldb/RothOH99,cost models do matter: providing cost information for diverse data sources in a federated system,"mary tork roth, laura m. haas, fatma ozcan",vldb,1999
2003,conf/vldb/BernsteinPS99,context-based prefetch for implementing objects on relations,"philip a. bernstein, david shutt, shankar pal",vldb,1999
2004,journals/sigmod/Rosneblatt94,unix rdbms: the next generation,bill rosneblatt,sigmod record,1994
2005,conf/vldb/ChoenniV00,design and implementation of a genetic-based algorithm for data mining,sunil choenni,vldb,2000
2006,journals/sigmod/YauLMS99,on multi-resolution document transmission in mobile web,"stanley m. t. yau, antonio si, dennis mcleod, hong va leong",sigmod record,1999
2007,journals/vldb/RafieiM02,efficient retrieval of similar shapes,"davood rafiei, alberto o. mendelzon",vldb j.,2002
2008,journals/tods/BeneventanoBS03,description logics for semantic query optimization in object-oriented database systems,"claudio sartori, sonia bergamaschi, domenico beneventano",acm trans. database syst.,2003
2009,journals/vldb/JagadishKNS00,one-dimensional and multi-dimensional substring selectivity estimation,"raymond t. ng, divesh srivastava, h. v. jagadish, olga kapitskaia",vldb j.,2000
2010,conf/vldb/MarronL01,on processing xml in ldap,"pedro josé marrón, georg lausen",vldb,2001
2011,conf/sigmod/DasuJMS02,"mining database structure; or, how to build a data quality browser","vladislav shkapenyuk, tamraparni dasu, s. muthukrishnan, theodore johnson",sigmod conference,2002
2012,journals/sigmod/KuoM96,real-time database - similarity semantics and resource scheduling,"tei-wei kuo, aloysius k. mok",sigmod record,1996
2013,conf/vldb/AbiteboulMRVW98,incremental maintenance for materialized views over semistructured data,"vasilis vassalos, janet l. wiener, michael rys, serge abiteboul, jason mchugh",vldb,1998
2014,conf/sigmod/RadekeBBEKKN95,efendi: federated database system of cadlab,"bernd burkert, yaron engel, ralf böttger, gerd kachel, elke radeke, silvia kolmschlag, dietmar nolte",sigmod conference,1995
2015,journals/sigmod/Alonso94,trade press news,rafael alonso,sigmod record,1994
2016,conf/vldb/ManegoldBK00,what happens during a join? dissecting cpu and memory optimization effects,"stefan manegold, martin l. kersten, peter a. boncz",vldb,2000
2017,conf/sigmod/WolfsonSXZC99,domino: databases for moving objects tracking,"jutai zhou, ouri wolfson, sam chamberlain, a. prasad sistla, bo xu",sigmod conference,1999
2018,journals/tods/AmmannJR97,applying formal methods to semantic-based decomposition of transactions,"paul ammann, indrakshi ray, sushil jajodia",acm trans. database syst.,1997
2019,journals/sigmod/Chaudhri98,workshop report on experiences using object data management in the real-world,akmal b. chaudhri,sigmod record,1998
2020,conf/vldb/RamasamyPNK00,"set containment joins: the good, the bad and the ugly","karthikeyan ramasamy, jeffrey f. naughton, jignesh m. patel, raghav kaushik",vldb,2000
2021,conf/sigmod/VanceM96,rapid bushy join-order optimization with cartesian products,"bennet vance, david maier",sigmod conference,1996
2022,conf/sigmod/AcharyaGPR99,the aqua approximate query answering system,"sridhar ramaswamy, swarup acharya, phillip b. gibbons, viswanath poosala",sigmod conference,1999
2023,journals/sigmod/Chamberlin03,2003 sigmod innovations award speech,donald d. chamberlin,sigmod record,2003
2024,conf/sigmod/GoldmanW00,wsq/dsq: a practical approach for combined querying of databases and the web,"roy goldman, jennifer widom",sigmod conference,2000
2025,conf/vldb/MargaritisFT01,netcube: a scalable tool for fast data mining and compression,"dimitris margaritis, christos faloutsos, sebastian thrun",vldb,2001
2026,conf/vldb/GotoK02,a new passenger support system for public transport using mobile database access,"koichi goto, yahiko kambayashi",vldb,2002
2027,conf/sigmod/MogiK96,hot mirroring: a study to hide parity upgrade penalty and degradations during rebuilds for raid5,"masaru kitsuregawa, kazuhiko mogi",sigmod conference,1996
2028,journals/sigmod/CabreraLM01,detection and classification of intrusions and faults using sequences of system calls,"joão b. d. cabrera, raman k. mehra, lundy m. lewis",sigmod record,2001
2029,conf/vldb/LinLYZ03,multiscale histograms: summarizing topological relations in large spatial datasets,"xuemin lin, qing liu, yidong yuan, xiaofang zhou",vldb,2003
2030,journals/sigmod/WangD03,review of web caching and replication by michael rabinovich and oliver spatscheck. addison wesley 2002,"qiang wang, brian d. davison",sigmod record,2003
2031,conf/vldb/ZhouR03,buffering accesses to memory-resident index structures,"jingren zhou, kenneth a. ross",vldb,2003
2032,conf/vldb/AgrawalLSS95,"fast similarity search in the presence of noise, scaling, and translation in time-series databases","king-ip lin, harpreet s. sawhney, rakesh agrawal, kyuseok shim",vldb,1995
2033,conf/vldb/FaloutsosMS96,modeling skewed distribution using multifractals and the `80-20' law,"abraham silberschatz, christos faloutsos, yossi matias",vldb,1996
2034,conf/vldb/OoiYTJ01,indexing the distance: an efficient method to knn processing,"cui yu, kian-lee tan, beng chin ooi, h. v. jagadish",vldb,2001
2035,journals/vldb/BarbaraI95,sleepers and workaholics: caching strategies in mobile environments,"tomasz imielinski, daniel barbará",vldb j.,1995
2036,conf/sigmod/BerchtoldK97,s3: similarity search in cad database systems,"hans-peter kriegel, stefan berchtold",sigmod conference,1997
2037,conf/sigmod/GoelI96,sql query optimization: reordering for a general class of queries,"piyush goel, balakrishna r. iyer",sigmod conference,1996
2038,conf/vldb/SchaeferBBJ00,controlling data warehouses with knowledge networks,"jan-dirk becker, matthias jarke, andreas boehmer, elvira schaefer",vldb,2000
2039,conf/sigmod/GuhaJKSY02,approximate xml joins,"h. v. jagadish, ting yu, divesh srivastava, sudipto guha, nick koudas",sigmod conference,2002
2040,conf/sigmod/PolyzotisG02,statistical synopses for graph-structured xml databases,"minos n. garofalakis, neoklis polyzotis",sigmod conference,2002
2041,journals/sigmod/Winslett03a,interview with michael stonebraker,marianne winslett,sigmod record,2003
2042,journals/tods/EiterLLS01,probabilistic object bases,"thomas eiter, v. s. subrahmanian, thomas lukasiewicz, james j. lu",acm trans. database syst.,2001
2043,conf/sigmod/BarbaraI94,sleepers and workaholics: caching strategies in mobile environments,"daniel barbará, tomasz imielinski",sigmod conference,1994
2044,conf/sigmod/Ellison95,keynote address,larry ellison,sigmod conference,1995
2045,journals/vldb/MecellaP01,designing wrapper components for e-services in integrating heterogeneous systems,"barbara pernici, massimo mecella",vldb j.,2001
2046,journals/vldb/Sciore94,versioning and configuration management in an object-oriented data model,edward sciore,vldb j.,1994
2047,conf/vldb/PapadimitriouBF03,"adaptive, hands-off stream mining","anthony brockwell, spiros papadimitriou, christos faloutsos",vldb,2003
2048,conf/sigmod/LangS01,modeling high-dimensional index structures using sampling,"christian a. lang, ambuj k. singh",sigmod conference,2001
2049,conf/vldb/Mohan99,repeating history beyond aries,c. mohan,vldb,1999
2050,conf/sigmod/CarinoKKB01,"storhouse metanoia - new applications for database, storage & data warehousing","felipe cariño, pekka kostamaa, art kaufmann, john burgess",sigmod conference,2001
2051,conf/sigmod/NgLHP98,exploratory mining and pruning optimizations of constrained association rules,"alex pang, jiawei han, raymond t. ng, laks v. s. lakshmanan",sigmod conference,1998
2052,conf/vldb/RezendeH98,the heterogeneity problem and middleware technology: experiences with and performance of database gateways,"klaudia hergula, fernando de ferreira rezende",vldb,1998
2053,conf/sigmod/Kulkarni94,object-oriented extensions in sql3: a status report,krishna g. kulkarni,sigmod conference,1994
2054,conf/sigmod/Krishnamurthy03,oracle xml db repository,viswanathan krishnamurthy,sigmod conference,2003
2055,journals/sigmod/Weikum02,foundations of statistical natural language processing - book review,gerhard weikum,sigmod record,2002
2056,conf/vldb/HasanM94,optimization algorithms for exploiting the parallelism-communication tradeoff in pipelined parallelism,"waqar hasan, rajeev motwani",vldb,1994
2057,conf/sigmod/ImielinskiV95,datamine - interactive rule discovery system,"aashu virmani, tomasz imielinski",sigmod conference,1995
2058,conf/vldb/YagoubFIV00,caching strategies for data-intensive web sites,"khaled yagoub, patrick valduriez, valérie issarny, daniela florescu",vldb,2000
2059,conf/vldb/HuebschHLLSS03,querying the internet with pier,"ion stoica, nick lanham, scott shenker, joseph m. hellerstein, boon thau loo, ryan huebsch",vldb,2003
2060,conf/vldb/AltinelBKMPR03,cache tables: paving the way for an adaptive database cache,"hamid pirahesh, christof bornhövd, berthold reinwald, sailesh krishnamurthy, mehmet altinel, c. mohan",vldb,2003
2061,conf/vldb/GuptaM96,what is the data warehousing problem? (are materialized views the answer?),"inderpal singh mumick, ashish gupta",vldb,1996
2062,journals/vldb/LiangOY00,optimizing multiple dimensional queries simultaneously in multidimensional databases,"jeffrey xu yu, weifa liang, maria e. orlowska",vldb j.,2000
2063,journals/tods/LiuM96,the building blocks for specifying communication behavior of complex objects: an activity-driven approach,"ling liu, robert meersman",acm trans. database syst.,1996
2064,journals/sigmod/X94a,calls for papers / announcements,?,sigmod record,1994
2065,conf/sigmod/EmbleyJN99,record-boundary discovery in web documents,"yiu-kai ng, y. s. jiang, david w. embley",sigmod conference,1999
2066,journals/sigmod/WolfsonSDNR95,view maintenance in mobile computing,"ouri wolfson, kailash narayanan, son dao, ramya raj, a. prasad sistla",sigmod record,1995
2067,conf/vldb/LabrinidisR03,balancing performance and data freshness in web database servers,"nick roussopoulos, alexandros labrinidis",vldb,2003
2068,conf/sigmod/FreireHRRS02,statix: making xml count,"jayant r. haritsa, juliana freire, maya ramanath, prasan roy, jérôme siméon",sigmod conference,2002
2069,conf/vldb/JensenL01,transaction timestamping in (temporal) databases,"christian s. jensen, david b. lomet",vldb,2001
2070,conf/vldb/HageJPST03,integrated data management for mobile services in the real world,"igor timko, torben bach pedersen, christian hage, christian s. jensen, laurynas speicys",vldb,2003
2071,journals/vldb/GutingS95,realm-based spatial data types: the rose algebra,"markus schneider, ralf hartmut güting",vldb j.,1995
2072,conf/vldb/FuC94,a transaction replication scheme for a replicated database with node autonomy,"david wai-lok cheung, ada wai-chee fu",vldb,1994
2073,journals/sigmod/Ouksel03,in-context peer-to-peer information filtering on the web,aris m. ouksel,sigmod record,2003
2074,journals/vldb/RamakrishnanSSS94,the coral deductive system,"raghu ramakrishnan, s. sudarshan, divesh srivastava, praveen seshadri",vldb j.,1994
2075,journals/sigmod/ChangASS98,t2: a customizable parallel database for multi-dimensional data,"alan sussman, anurag acharya, joel h. saltz, chialin chang",sigmod record,1998
2076,conf/sigmod/KementsietsidisAM03,mapping data in peer-to-peer systems: semantics and algorithmic issues,"renée j. miller, anastasios kementsietsidis, marcelo arenas",sigmod conference,2003
2077,conf/sigmod/Gibson95,storage technology: raid and beyond,garth a. gibson,sigmod conference,1995
2078,journals/sigmod/RosenthalS99,first-class views: a key to user-centered computing,"arnon rosenthal, edward sciore",sigmod record,1999
2079,journals/sigmod/Kim02,conceptual modeling and specification generation for b2b business process based on ebxml,hyoungdo kim,sigmod record,2002
2080,journals/sigmod/LinP96,enhancing external consistency in real-time transactions,"shing-shan peng, kwei-jay lin",sigmod record,1996
2081,conf/vldb/ColletCS94,naos - efficient and modular reactive capabilities in an object-oriented database system,"thierry coupaye, t. svensen, christine collet",vldb,1994
2082,conf/sigmod/Sahuguet01,kweelt: more than just yet another framework to query xml!,arnaud sahuguet,sigmod conference,2001
2083,conf/vldb/OzdenGHNSDGGW01,storage service providers: a solution for storage management? (panel),"elizabeth a. m. shriver, bruce hillyer, wee teck ng, banu özden, eran gabber, david j. dewitt, john wilkes, jim gray, bruce gordon",vldb,2001
2084,conf/sigmod/GorelikWD94,sybase replication server,"mark deppe, yongdong wang, alex gorelik",sigmod conference,1994
2085,conf/vldb/BamfordAP99,a scalable and highly available networked database architecture,"angelo pruscino, rafiul ahad, roger bamford",vldb,1999
2086,journals/sigmod/MeltzerC98,xml and electronic commerce: enabling the network economy,"robert j. glushko, bart meltzer",sigmod record,1998
2087,journals/sigmod/PourabbasR00,hierarchies and relative operators in the olap environment,"maurizio rafanelli, elaheh pourabbas",sigmod record,2000
2088,conf/sigmod/CookWZ94,partition selection policies in object database garbage collection,"benjamin g. zorn, alexander l. wolf, jonathan e. cook",sigmod conference,1994
2089,conf/vldb/KietzRS97,mining insurance data at swiss life,"jörg-uwe kietz, ulrich reimer, martin staudt",vldb,1997
2090,conf/sigmod/BreunigKKS01,data bubbles: quality preserving performance boosting for hierarchical clustering,"jörg sander, hans-peter kriegel, peer kröger, markus m. breunig",sigmod conference,2001
2091,journals/sigmod/DadamK97,the database and information system research group at the university of ulm,"peter dadam, wolfgang klas",sigmod record,1997
2092,conf/sigmod/PengC03,xpath queries on streaming data,"sudarshan s. chawathe, feng peng",sigmod conference,2003
2093,journals/sigmod/Ley00,sigmod anthology editor's message,michael ley,sigmod record,2000
2094,journals/tods/Chen95a,query evaluation in deductive databases with alternating fixpoint semantics,weidong chen,acm trans. database syst.,1995
2095,conf/sigmod/AdaliCPS96,query caching and optimization in distributed mediator systems,"sibel adali, yannis papakonstantinou, k. selçuk candan, v. s. subrahmanian",sigmod conference,1996
2096,conf/vldb/MehtaD95,managing intra-operator parallelism in parallel database systems,"david j. dewitt, manish mehta",vldb,1995
2097,conf/vldb/IwerksSS03,continuous k-nearest neighbor queries for continuously moving points with updates,"hanan samet, ken smith, glenn s. iwerks",vldb,2003
2098,conf/sigmod/WynblattN01,the network is the database: data management for highly distributed systems,"michael j. wynblatt, julio c. navas",sigmod conference,2001
2099,journals/sigmod/ShethM02,amicalola report: database and information system research challenges and opportunities in semantic web and enterprises,"robert meersman, amit p. sheth",sigmod record,2002
2100,conf/vldb/GoodmanRS94,building a laboratory information system around a c++-based object-oriented dbms,"nathan goodman, steve rozen, lincoln stein",vldb,1994
2101,conf/vldb/SeegerBBKSDS01,xxl - a library approach to supporting efficient implementations of advanced database queries,"björn blohsfeld, jens-peter dittrich, martin schneider, bernhard seeger, tobias schäfer, jochen van den bercken, jürgen krämer",vldb,2001
2102,conf/vldb/LinR98,querying continuous time sequences,"tore risch, ling lin",vldb,1998
2103,conf/vldb/HardingLM03,xiss/r: xml indexing and storage system using rdbms,"philip j. harding, bongki moon, quanzhong li",vldb,2003
2104,conf/vldb/FuhDCMTLDRM99,implementation of sql3 structured types with inheritance and value substitutability,"nelson mendonça mattos, serge rielau, bruce g. lindsay, stefan deßloch, you-chin fuh, brian t. tran, danko mannhaupt, linda demichel, weidong chen",vldb,1999
2105,conf/sigmod/Grust02,accelerating xpath location steps,torsten grust,sigmod conference,2002
2106,conf/vldb/KilgerM94,indexing multiple sets,"christoph kilger, guido moerkotte",vldb,1994
2107,conf/sigmod/ONeilQ97,improved query performance with variant indexes,"patrick e. o'neil, dallan quass",sigmod conference,1997
2108,journals/sigmod/Colliat96,"olap, relational, and multidimensional database systems",george colliat,sigmod record,1996
2109,conf/vldb/SetzerZ94,new concurrency control algorithms for accessing and compacting b-trees,"andrea zisman, v. w. setzer",vldb,1994
2110,conf/vldb/LabrinidisR01,update propagation strategies for improving the quality of data on the web,"nick roussopoulos, alexandros labrinidis",vldb,2001
2111,journals/sigmod/Mendelzon00,information director's message,alberto o. mendelzon,sigmod record,2000
2112,conf/sigmod/DarR94,a performance study of transitive closure algorithms,"raghu ramakrishnan, shaul dar",sigmod conference,1994
2113,conf/sigmod/Gal00,"data management in ecommerce: the good, the bad, and the ugly",avigdor gal,sigmod conference,2000
2114,conf/vldb/ShanmugasundaramSBCLPR00,efficiently publishing relational data as xml documents,"berthold reinwald, jayavel shanmugasundaram, michael j. carey, eugene j. shekita, hamid pirahesh, bruce g. lindsay, rimon barr",vldb,2000
2115,conf/sigmod/JaedickeM98,on parallel processing of aggregate and scalar functions in object-relational dbms,"michael jaedicke, bernhard mitschang",sigmod conference,1998
2116,journals/sigmod/OConnellW03,performing jobs without decompression in a compressed database system,"n. winterbottom, s. j. o'connell",sigmod record,2003
2117,journals/sigmod/Stacey95,"replication: db2, oracle, or sybase?",doug stacey,sigmod record,1995
2118,conf/vldb/BerckenS96,query processing techniques for multiversion access methods,"jochen van den bercken, bernhard seeger",vldb,1996
2119,conf/vldb/AshwinRSSS97,garbage collection in object oriented databases using transactional cyclic reference counting,"s. sudarshan, prasan roy, abraham silberschatz, s. seshadri, srinivas ashwin",vldb,1997
2120,conf/vldb/BlottKS98,"information, communication, and money: for what can we charge and how can we meter it?","henry f. korth, stephen blott, abraham silberschatz",vldb,1998
2121,journals/tods/PetersO97,an axiomatic model of dynamic schema evolution in objectbase systems,"m. tamer özsu, randal j. peters",acm trans. database syst.,1997
2122,conf/vldb/DaynesC02,lightweight flexible isolation for language-based extensible systems,"laurent daynès, grzegorz czajkowski",vldb,2002
2123,conf/sigmod/VossenW99,the wasa2 object-oriented workflow management system,"mathias weske, gottfried vossen",sigmod conference,1999
2124,conf/vldb/CarinoO98,plan-per-tuple optimization solution - parallel execution of expensive user-defined functions,"felipe cariño, william o'connell",vldb,1998
2125,journals/vldb/ChienTZ02,efficient schemes for managing multiversionxml documents,"shu-yao chien, carlo zaniolo, vassilis j. tsotras",vldb j.,2002
2126,conf/vldb/AbiteboulACEMM99,active views for electronic commerce,"laurent mignet, serge abiteboul, tova milo, adi eyal, bernd amann, sophie cluet",vldb,1999
2127,conf/vldb/FernandezSCMS03,implementing xquery 1.0: the galax experience,"gargi sur, mary f. fernandez, amélie marian, jérôme siméon, byron choi",vldb,2003
2128,conf/sigmod/ZhangDWEMPMDR03,rainbow: multi-xquery optimization using materialized xml views,"brian murphy, elke a. rundensteiner, bradford pielech, maged el-sayed, mukesh mulchandani, luping ding, katica dimitrova, ling wang, xin zhang",sigmod conference,2003
2129,conf/vldb/SimonD95,promises and realities of active database systems,"eric simon, angelika kotz dittrich",vldb,1995
2130,journals/sigmod/Liu03b,editor's notes,ling liu,sigmod record,2003
2131,journals/sigmod/KappelR98,the trigs active object-oriented database system - an overview,"gerti kappel, werner retschitzegger",sigmod record,1998
2132,conf/vldb/FukudaMMT96,constructing efficient decision trees by using optimized numeric association rules,"takeshi fukuda, yasuhiko morimoto, takeshi tokuyama, shinichi morishita",vldb,1996
2133,conf/vldb/KounevB02,improving data access of j2ee applications by exploiting asynchronous messaging and caching services,"samuel kounev, alejandro p. buchmann",vldb,2002
2134,journals/sigmod/GamacheS95,addressing techniques used in database object managers o2 and orion,"nadjiba sahraoui, andré gamache",sigmod record,1995
2135,journals/vldb/ShethTP03,complex relationships and knowledge discovery support in the infoquilt system,"amit p. sheth, sanjeev thacker, shuchi patel",vldb j.,2003
2136,conf/sigmod/ChenZCKR01,dyda: data warehouse maintenance in fully concurrent environments,"songting chen, andreas koeller, elke a. rundensteiner, xin zhang, jun chen",sigmod conference,2001
2137,conf/vldb/GolabO03,processing sliding window multi-joins in continuous queries over data streams,"lukasz golab, m. tamer özsu",vldb,2003
2138,journals/vldb/Sarawagi01,user-cognizant multidimensional analysis,sunita sarawagi,vldb j.,2001
2139,journals/sigmod/BonnetBDL03,bluetooth-based sensor networks,"philippe bonnet, allan beaufour, mads bondo dydensborg, martin leopold",sigmod record,2003
2140,conf/vldb/RiedelGF98,active storage for large-scale data mining and multimedia,"garth a. gibson, erik riedel, christos faloutsos",vldb,1998
2141,conf/vldb/ChoG00,the evolution of the web and implications for an incremental crawler,"junghoo cho, hector garcia-molina",vldb,2000
2142,conf/vldb/AbiteboulBBCCDMMP03,managing distributed workspaces with active xml,"angela bonifati, cosmin cremarenco, tova milo, gregory cobena, ioana manolescu, florin dragan, jérôme baumgarten, nicoleta preda, serge abiteboul",vldb,2003
2143,conf/vldb/TheodoratosS97,data warehouse configuration,"timos k. sellis, dimitri theodoratos",vldb,1997
2144,journals/sigmod/Libkin99a,database principles column - introduction,leonid libkin,sigmod record,1999
2145,conf/vldb/MaratheS97,a language for manipulating arrays,"arunprasad p. marathe, kenneth salem",vldb,1997
2146,conf/vldb/Padmanabhan96,extracting large data sets using db2 parallel edition,sriram padmanabhan,vldb,1996
2147,conf/sigmod/LabioZWGGW97,the whips prototype for data warehouse creation and maintenance,"hector garcia-molina, himanshu gupta, wilburt labio, yue zhuge, janet l. wiener, jennifer widom",sigmod conference,1997
2148,journals/sigmod/RossFLOSSVW00,reminiscences on influential papers,"gerhard weikum, alon y. levy, divesh srivastava, eric simon, patrick e. o'neil, victor vianu, kenneth a. ross, christos faloutsos",sigmod record,2000
2149,conf/vldb/HalversonBKKRTVWND03,mixed mode xml query processing,"stratis viglas, josef burger, leonidas galanis, jeffrey f. naughton, alan halverson, rajasekar krishnamurthy, david j. dewitt, feng tian, ameet kini, yuan wang, ajith nagaraja rao",vldb,2003
2150,conf/sigmod/ChenR94,adaptive selectivity estimation using query feedback,"chung-min chen, nick roussopoulos",sigmod conference,1994
2151,journals/vldb/GeorgeH00,secure bufering in firm real-time database systems,"jayant r. haritsa, binto george",vldb j.,2000
2152,journals/vldb/Cobb97,the impact of technology on commercial transaction processing,edward e. cobb,vldb j.,1997
2153,conf/sigmod/JosifovskiSHL02,garlic: a new flavor of federated query processing for db2,"peter m. schwarz, laura m. haas, vanja josifovski, eileen tien lin",sigmod conference,2002
2154,journals/vldb/CatarciSC97,graphical interaction with heterogeneous databases,"tiziana catarci, john cardiff, giuseppe santucci",vldb j.,1997
2155,journals/sigmod/Palpanas00,knowledge discovery in data warehouses,themistoklis palpanas,sigmod record,2000
2156,conf/vldb/GingrasL98,nd-sql: a multi-dimensional language for interoperability and olap,"laks v. s. lakshmanan, frédéric gingras",vldb,1998
2157,conf/vldb/SattlerGS03,quiet: continuous query-driven index tuning,"eike schallehn, ingolf geist, kai-uwe sattler",vldb,2003
2158,conf/sigmod/WhiteD95,implementing crash recovery in quickstore: a performance study,"seth j. white, david j. dewitt",sigmod conference,1995
2159,conf/vldb/BernsteinHSSZ97,the microsoft repository,"david shutt, jason zander, brian harry, paul sanders, philip a. bernstein",vldb,1997
2160,journals/sigmod/Chaudhri95,an annotated bibliography of benchmarks for object databases,akmal b. chaudhri,sigmod record,1995
2161,conf/vldb/ChienVZTZ02,efficient structural joins on indexed xml documents,"zografoula vagena, shu-yao chien, vassilis j. tsotras, carlo zaniolo, donghui zhang",vldb,2002
2162,conf/vldb/Kiessling02,foundations of preferences in database systems,werner kießling,vldb,2002
2163,journals/sigmod/BerzalM02,data mining: concepts and techniques - book review,"fernando berzal galiano, nicolás marín",sigmod record,2002
2164,conf/sigmod/GangulyGMS96,bifocal sampling for skew-resistant join size estimation,"abraham silberschatz, sumit ganguly, yossi matias, phillip b. gibbons",sigmod conference,1996
2165,conf/vldb/LudascherMP02,a transducer-based xml query processor,"bertram ludäscher, pratik mukhopadhyay, yannis papakonstantinou",vldb,2002
2166,conf/vldb/SarawagiBKM02,alias: an active learning led interactive deduplication system,"anuradha bhamidipaty, sunita sarawagi, chandra mouli, alok kirpal",vldb,2002
2167,conf/sigmod/PapadiasTSE95,topological relations in the world of minimum bounding rectangles: a study with r-trees,"dimitris papadias, timos k. sellis, yannis theodoridis, max j. egenhofer",sigmod conference,1995
2168,conf/vldb/ZellerK02,experience report: exploiting advanced database optimization features for large-scale sap r/3 installations,"bernhard zeller, alfons kemper",vldb,2002
2169,journals/sigmod/JaegerF95,an annotated bibliography on active databases,"johann christoph freytag, ulrike jaeger",sigmod record,1995
2170,conf/vldb/BohannonGKNS02,optimizing view queries in rolex to support navigable result trees,"pradeep shenoy, philip bohannon, p. p. s. narayan, henry f. korth, sumit ganguly",vldb,2002
2171,conf/vldb/BouganimCDDGS99,miro web: integrating multiple data sources through semistructured data types,"fei sha, tatiana chan-sine-ying, georges gardarin, tuyet-tram dang-ngoc, jean-luc darroux, luc bouganim",vldb,1999
2172,conf/sigmod/GardarinMP95,ofl: a functional execution model for object query languages,"georges gardarin, fernando machuca, philippe pucheral",sigmod conference,1995
2173,journals/sigmod/CatarciC96,"information visualization, guest editors' foreword","tiziana catarci, isabel f. cruz",sigmod record,1996
